Unnamed: 0,Pickup_Date,Number of Trips,Number of Vehicles,humidity,wind,price,month,day
3469,2014-07-02,104,42,0.47,5.7,16.5,7,Wednesday
3470,2014-07-03,386,33,0.47,5.64,22.5,7,Thursday
3471,2014-07-04,422,38,0.48,5.49,9,7,Friday
3472,2014-07-05,21,15,0.47,5.7,11,7,Saturday
3473,2014-07-06,760,71,0.47,5.64,27.5,7,Sunday
3474,2014-07-07,252,52,0.47,5.62,9,7,Monday
3475,2014-07-08,639,95,0.58,4.33,15.5,7,Tuesday
3476,2014-07-09,1576,444,0.61,4.34,20.5,7,Wednesday
3477,2014-07-10,106,55,0.58,4.32,8.5,7,Thursday
3478,2014-07-11,21,14,0.59,5.1,30.5,7,Friday
3479,2014-07-12,183,68,0.59,5.15,9,7,Saturday
3480,2014-07-13,18,11,0.6,5.14,18,7,Sunday
3481,2014-07-14,1835,123,0.7,9.98,15,7,Monday
3482,2014-07-15,90,37,0.7,9.9,9,7,Tuesday
3483,2014-07-16,40,16,0.7,10.04,14,7,Wednesday
3484,2014-07-17,22,15,0.7,10.01,16.5,7,Thursday
3485,2014-07-18,74,21,0.71,9.97,27.5,7,Friday
3486,2014-07-19,649,59,0.69,10.06,7,7,Saturday
3487,2014-07-20,19,12,0.71,10.03,5,7,Sunday
3488,2014-07-21,386,57,0.7,10,13.5,7,Monday
3489,2014-07-22,1235,61,0.8,6.18,13.5,7,Tuesday
3490,2014-07-23,317,38,0.81,6.2,22.5,7,Wednesday
3491,2014-07-24,682,62,0.8,6.09,30,7,Thursday
3492,2014-07-25,205,95,0.81,6.13,9,7,Friday
3493,2014-07-26,333,43,0.78,6.27,13.5,7,Saturday
3494,2014-07-27,810,73,0.8,6.24,26,7,Sunday
3495,2014-07-28,656,106,0.8,6.25,30.5,7,Monday
3496,2014-07-29,610,76,0.8,6.21,10,7,Tuesday
3497,2014-07-30,14,10,0.81,6.18,11,7,Wednesday
3498,2014-07-31,1076,128,0.78,6.28,16,7,Thursday
3499,2014-08-01,865,128,0.81,6.24,10.5,8,Friday
3500,2014-08-02,112,29,0.81,6.21,10.5,8,Saturday
3501,2014-08-03,432,68,0.94,2.67,20.5,8,Sunday
3502,2014-08-04,1, -   ,0.93,2.66,30,8,Monday
3503,2014-08-05,436,49,0.94,2.82,9,8,Tuesday
3504,2014-08-06,72,12,0.94,2.67,47.5,8,Wednesday
3505,2014-08-07,30,7,0.92,3.15,38,8,Thursday
3506,2014-08-08,1052,100,0.59,8.74,26,8,Friday
3507,2014-08-09,1110,131,0.59,8.92,13.5,8,Saturday
3508,2014-08-10,13,10,0.59,8.48,27.5,8,Sunday
3509,2014-08-11,9,3,0.59,8.47,10.5,8,Monday
3510,2014-08-12,100,37,0.57,9.06,10.5,8,Tuesday
3511,2014-08-13,35,20,0.59,9.1,7,8,Wednesday
3512,2014-08-14,25,12,0.59,9.16,16.5,8,Thursday
3513,2014-08-15,116,40,0.59,9.07,3,8,Friday
3514,2014-08-16,57,21,0.58,8.57,15,8,Saturday
3515,2014-08-17,1,1,0.57,9.02,26,8,Sunday
3516,2014-08-18,315,25,0.58,8.93,16.5,8,Monday
3517,2014-08-19,1, -   ,0.59,9.01,27.5,8,Tuesday
3518,2014-08-20,66,32,0.73,9.96,17,8,Wednesday
3519,2014-08-21,1, -   ,0.71,8.23,7,8,Thursday
3520,2014-08-22,83,20,0.71,8.01,27.5,8,Friday
3521,2014-08-23,382,32,0.71,8.03,10.5,8,Saturday
3522,2014-08-24,11,5,0.7,8.32,8,8,Sunday
3523,2014-08-25,1, -   ,0.71,8.31,13.5,8,Monday
3524,2014-08-26,4,3,0.71,8.34,11.5,8,Tuesday
3525,2014-08-27,1962,105,0.71,8.29,7,8,Wednesday
3526,2014-08-28,374,39,0.71,8.09,3,8,Thursday
3527,2014-08-29,366,41,0.7,8.31,11,8,Friday
3528,2014-08-30,90,49,0.71,8.26,7.5,8,Saturday
3529,2014-08-31,729,71,0.71,8.26,3.5,8,Sunday
3530,2014-09-01,534,81,0.73,6.91,16.5,9,Monday
3531,2014-09-02,1012,116,0.69,7.43,10.5,9,Tuesday
3532,2014-09-03,2646,576,0.73,7.74,8,9,Wednesday
3533,2014-09-04,334,134,0.56,8.59,10.5,9,Thursday
3534,2014-09-05,169,48,0.56,8.63,38.5,9,Friday
3535,2014-09-06,229,76,0.56,8.33,22.5,9,Saturday
3536,2014-09-07,93,37,0.57,8.44,27.5,9,Sunday
3537,2014-09-08,2008,135,0.56,8.71,16.5,9,Monday
3538,2014-09-09,413,115,0.56,8.75,3,9,Tuesday
3539,2014-09-10,208,52,0.56,8.65,26,9,Wednesday
3540,2014-09-11,47,31,0.56,8.58,11,9,Thursday
3541,2014-09-12,160,42,0.55,8.85,5,9,Friday
3542,2014-09-13,838,67,0.56,8.76,34,9,Saturday
3543,2014-09-14,121,38,0.56,8.64,19.5,9,Sunday
3544,2014-09-15,217,53,0.71,10.36,16.5,9,Monday
3545,2014-09-16,748,62,0.72,10.38,9,9,Tuesday
3546,2014-09-17,389,41,0.71,10.23,11.5,9,Wednesday
3547,2014-09-18,905,69,0.72,10.28,31.5,9,Thursday
3548,2014-09-19,769,244,0.76,10.47,11.5,9,Friday
3549,2014-09-20,372,51,0.76,10.49,21.5,9,Saturday
3550,2014-09-21,1112,83,0.72,10.44,17,9,Sunday
3551,2014-09-22,796,120,0.72,10.39,12,9,Monday
3552,2014-09-23,1059,114,0.65,11.71,42.5,9,Tuesday
3553,2014-09-24,62,26,0.65,12.25,26,9,Wednesday
3554,2014-09-25,1435,137,0.65,11.94,34,9,Thursday
3555,2014-09-26,1004,138,0.65,11.87,5,9,Friday
3556,2014-09-27,103,51,0.65,11.96,13.5,9,Saturday
3557,2014-09-28,328,69,0.64,12.44,22.5,9,Sunday
3558,2014-09-29,1,1,0.65,12.36,21.5,9,Monday
3559,2014-09-30,580,57,0.65,12.28,27.5,9,Tuesday
3560,2014-10-01,81,12,0.75,8.95,18.5,10,Wednesday
3561,2014-10-02,44,7,0.75,8.96,13,10,Thursday
3562,2014-10-03,993,116,0.77,8.9,13,10,Friday
3563,2014-10-04,1130,138,0.84,10.77,12.5,10,Saturday
3564,2014-10-05,27,16,0.84,10.87,12,10,Sunday
3565,2014-10-06,206,58,0.83,10.9,11,10,Monday
3566,2014-10-07,536,88,0.84,10.81,9.5,10,Tuesday
3567,2014-10-08,50,28,0.85,10.95,17,10,Wednesday
3568,2014-10-09,175,52,0.93,10.47,9.5,10,Thursday
3569,2014-10-10,280,68,0.94,10.45,12,10,Friday
3570,2014-10-11,185,54,0.89,11.3,9,10,Saturday
3571,2014-10-12,14,7,0.89,11.42,30.5,10,Sunday
3572,2014-10-13,329,26,0.89,10.97,7,10,Monday
3573,2014-10-14,5,2,0.9,11.06,13.5,10,Tuesday
3574,2014-10-15,226,84,0.89,11.64,32.5,10,Wednesday
3575,2014-10-16,3,2,0.89,11.57,22.5,10,Thursday
3576,2014-10-17,156,37,0.89,11.63,45.5,10,Friday
3577,2014-10-18,365,32,0.89,11.5,22.5,10,Saturday
3578,2014-10-19,11,7,0.9,11.22,19.5,10,Sunday
3579,2014-10-20,1,1,0.89,11.65,36.5,10,Monday
3580,2014-10-21,8,4,0.9,11.47,12,10,Tuesday
3581,2014-10-22,1660,112,0.64,12.45,9,10,Wednesday
3582,2014-10-23,1, -   ,0.65,11.97,11.5,10,Thursday
3583,2014-10-24,384,44,0.64,11.96,23,10,Friday
3584,2014-10-25,468,48,0.65,11.88,7.5,10,Saturday
3585,2014-10-26,110,55,0.8,6.53,7.5,10,Sunday
3586,2014-10-27,766,72,0.8,6.57,12,10,Monday
3587,2014-10-28,568,82,0.8,6.42,7,10,Tuesday
3588,2014-10-29,880,109,0.8,6.46,15,10,Wednesday
3589,2014-10-30,2345,584,0.77,6.65,13.5,10,Thursday
3590,2014-10-31,356,137,0.8,6.62,16.5,10,Friday
3591,2014-11-01,188,44,0.79,6.63,27.5,11,Saturday
3592,2014-11-02,263,82,0.8,6.59,9,11,Sunday
3593,2014-11-03,96,42,0.8,6.51,5,11,Monday
3594,2014-11-04,2040,132,0.77,6.65,19.5,11,Tuesday
3595,2014-11-05,458,112,0.8,6.61,7,11,Wednesday
3596,2014-11-06,230,55,0.8,6.58,5,11,Thursday
3597,2014-11-07,45,32,0.74,7.17,13.5,11,Friday
3598,2014-11-08,201,43,0.75,7,26,11,Saturday
3599,2014-11-09,809,66,0.75,7.08,13.5,11,Sunday
3600,2014-11-10,170,34,0.71,7.32,19.5,11,Monday
3601,2014-11-11,281,62,0.74,7.24,12,11,Tuesday
3602,2014-11-12,920,65,0.74,7.27,26,11,Wednesday
3603,2014-11-13,393,46,0.74,7.2,10.5,11,Thursday
3604,2014-11-14,901,66,0.75,7.17,9,11,Friday
3605,2014-11-15,817,238,0.74,7.28,14,11,Saturday
3606,2014-11-16,366,56,0.74,7.19,17,11,Sunday
3607,2014-11-17,1221,84,0.84,5.5,10.5,11,Monday
3608,2014-11-18,706,121,0.84,5.51,7.5,11,Tuesday
3609,2014-11-19,1076,120,0.71,10.04,11,11,Wednesday
3610,2014-11-20,24,18,0.71,10.1,15,11,Thursday
3611,2014-11-21,1385,146,0.71,9.91,7.5,11,Friday
3612,2014-11-22,993,148,0.71,9.93,26,11,Saturday
3613,2014-11-23,118,49,0.69,10.18,13,11,Sunday
3614,2014-11-24,285,68,0.71,10.17,7.5,11,Monday
3615,2014-11-25,1,1,0.7,10.19,13.5,11,Tuesday
3616,2014-11-26,566,66,0.71,10.14,23,11,Wednesday
3617,2014-11-27,107,15,0.71,9.99,26.5,11,Thursday
3618,2014-11-28,41,7,0.69,10.18,39.5,11,Friday
3619,2014-11-29,895,113,0.7,10.13,8,11,Saturday
3620,2014-11-30,1038,137,0.71,10.12,13.5,11,Sunday
3621,2014-12-01,31,17,0.92,1.81,10,12,Monday
3622,2014-12-02,222,56,0.92,1.82,9.5,12,Tuesday
3623,2014-12-03,552,93,0.92,1.77,35,12,Wednesday
3624,2014-12-04,51,32,0.93,1.79,9.5,12,Thursday
3625,2014-12-05,170,57,0.89,1.84,6,12,Friday
3626,2014-12-06,303,75,0.92,1.83,17.5,12,Saturday
3627,2014-12-07,222,59,0.92,1.84,9.5,12,Sunday
3628,2014-12-08,16,12,0.92,1.82,27,12,Monday
3629,2014-12-09,357,30,0.93,1.8,10.5,12,Tuesday
3630,2014-12-10,6,2,0.9,1.84,27.5,12,Wednesday
3631,2014-12-11,265,83,0.93,1.83,19.5,12,Thursday
3632,2014-12-12,3,2,0.93,1.82,16.5,12,Friday
3633,2014-12-13,173,39,0.62,3.04,32.5,12,Saturday
3634,2014-12-14,345,33,0.62,3.08,7,12,Sunday
3635,2014-12-15,11,6,0.63,2.97,16.5,12,Monday
3636,2014-12-16,2,2,0.62,3.12,7,12,Tuesday
3637,2014-12-17,14,6,0.62,3.13,13.5,12,Wednesday
3638,2014-12-18,1671,111,0.62,3.11,5,12,Thursday
3639,2014-12-19,2, -   ,0.63,3,13.5,12,Friday
3640,2014-12-20,401,42,0.79,4.48,27.5,12,Saturday
3641,2014-12-21,405,47,0.79,4.5,34,12,Sunday
3642,2014-12-22,125,61,0.8,4.44,26,12,Monday
3643,2014-12-23,750,77,0.79,4.54,11,12,Tuesday
3644,2014-12-24,515,76,0.8,4.52,14,12,Wednesday
3645,2014-12-25,931,112,0.8,4.53,11,12,Thursday
3646,2014-12-26,2688,617,0.9,6.07,17,12,Friday
3647,2014-12-27,441,141,0.9,5.95,11,12,Saturday
3648,2014-12-28,173,40,0.91,5.98,16,12,Sunday
3649,2014-12-29,297,85,0.88,6.19,27,12,Monday
3650,2014-12-30,120,44,0.91,6.17,12.5,12,Tuesday
3651,2014-12-31,2049,147,0.9,6.14,15,12,Wednesday
3652,2015-01-01,547,123,0.91,6.15,7.5,1,Thursday
3653,2015-01-02,232,60,0.91,6.03,8,1,Friday
3654,2015-01-03,66,38,0.88,6.19,8,1,Saturday
3655,2015-01-04,215,42,0.92,6.15,7,1,Sunday
3656,2015-01-05,888,69,0.91,6.13,5,1,Monday
3657,2015-01-06,184,41,0.92,1.27,13.5,1,Tuesday
3658,2015-01-07,287,58,0.92,1.29,10.5,1,Wednesday
3659,2015-01-08,667,68,0.92,1.45,16.5,1,Thursday
3660,2015-01-09,371,48,0.81,1.45,27.5,1,Friday
3661,2015-01-10,1000,68,0.85,2.41,9.5,1,Saturday
3662,2015-01-11,1040,249,0.85,2.43,12,1,Sunday
3663,2015-01-12,412,52,0.85,2.33,15,1,Monday
3664,2015-01-13,1280,87,0.85,2.35,10,1,Tuesday
3665,2015-01-14,812,123,0.85,2.48,9.5,1,Wednesday
3666,2015-01-15,1147,122,0.85,2.46,26,1,Thursday
3667,2015-01-16,11,11,0.85,2.47,18.5,1,Friday
3668,2015-01-17,1604,148,0.85,2.44,26,1,Saturday
3669,2015-01-18,1048,145,0.85,2.39,14,1,Sunday
3670,2015-01-19,30,24,0.85,2.49,8.5,1,Monday
3671,2015-01-20,282,69,0.85,2.46,8,1,Tuesday
3672,2015-01-21,1,1,0.85,2.43,12.5,1,Wednesday
3673,2015-01-22,588,64,0.63,9.81,8.5,1,Thursday
3674,2015-01-23,102,14,0.63,9.82,16,1,Friday
3675,2015-01-24,37,7,0.63,9.89,7,1,Saturday
3676,2015-01-25,885,110,0.76,3.77,11,1,Sunday
3677,2015-01-26,1135,142,0.76,3.78,16,1,Monday
3678,2015-01-27,35,19,0.77,3.75,11,1,Tuesday
3679,2015-01-28,259,59,0.76,3.8,6.5,1,Wednesday
3680,2015-01-29,674,94,0.76,3.8,26,1,Thursday
3681,2015-01-30,75,36,0.76,3.8,17,1,Friday
3682,2015-01-31,209,55,0.76,3.79,8.5,1,Saturday
3683,2015-02-01,408,98,0.77,3.76,14,2,Sunday
3684,2015-02-02,311,73,0.76,3.8,8.5,2,Monday
3685,2015-02-03,21,13,0.76,3.79,7.5,2,Tuesday
3686,2015-02-04,314,30,0.76,3.79,11,2,Wednesday
3687,2015-02-05,4,2,0.94,3.85,25.5,2,Thursday
3688,2015-02-06,311,100,0.58,4.24,33,2,Friday
3689,2015-02-07,1,1,0.58,4.29,11,2,Saturday
3690,2015-02-08,203,43,0.58,4.14,11,2,Sunday
3691,2015-02-09,296,29,0.58,4.15,23.5,2,Monday
3692,2015-02-10,10,5,0.61,4.35,11,2,Tuesday
3693,2015-02-11,2,2,0.58,4.35,10,2,Wednesday
3694,2015-02-12,12,4,0.58,4.37,18,2,Thursday
3695,2015-02-13,1590,116,0.58,4.19,27.5,2,Friday
3696,2015-02-14,2, -   ,0.58,4.31,27.5,2,Saturday
3697,2015-02-15,298,40,0.47,14.51,38.5,2,Sunday
3698,2015-02-16,364,42,0.47,14.57,5,2,Monday
3699,2015-02-17,68,36,0.47,14.37,55,2,Tuesday
3700,2015-02-18,655,71,0.46,14.66,16.5,2,Wednesday
3701,2015-02-19,388,71,0.47,14.64,32.5,2,Thursday
3702,2015-02-20,603,83,0.47,14.67,16.5,2,Friday
3703,2015-02-21,1224,355,0.47,14.62,22.5,2,Saturday
3704,2015-02-22,251,104,0.47,14.6,3,2,Sunday
3705,2015-02-23,128,36,0.76,6.36,19.5,2,Monday
3706,2015-02-24,210,65,0.76,6.36,10.5,2,Tuesday
3707,2015-02-25,72,28,0.76,6.29,16.5,2,Wednesday
3708,2015-02-26,1795,119,0.76,6.33,34,2,Thursday
3709,2015-02-27,254,79,0.75,6.41,19.5,2,Friday
3710,2015-02-28,197,49,0.75,6.38,26,2,Saturday
3711,2015-03-01,27,20,0.75,6.39,7,3,Sunday
3712,2015-03-02,135,35,0.75,6.36,11,3,Monday
3713,2015-03-03,535,55,0.76,6.36,16.5,3,Tuesday
3714,2015-03-04,152,29,0.75,6.41,9,3,Wednesday
3715,2015-03-05,251,53,0.76,6.39,5,3,Thursday
3716,2015-03-06,810,53,0.76,6.36,13.5,3,Friday
3717,2015-03-07,305,38,0.91,12.39,19.5,3,Saturday
3718,2015-03-08,696,62,0.9,13.31,27.5,3,Sunday
3719,2015-03-09,463,144,0.9,13.03,15,3,Monday
3720,2015-03-10,224,43,0.91,12.34,27,3,Tuesday
3721,2015-03-11,854,78,0.9,12.47,16,3,Wednesday
3722,2015-03-12,648,108,0.9,13.4,15,3,Thursday
3723,2015-03-13,755,110,0.91,12.47,14.5,3,Friday
3724,2015-03-14,10,8,0.9,13.36,25,3,Saturday
3725,2015-03-15,1001,120,0.91,12.38,34,3,Sunday
3726,2015-03-16,796,134,0.9,12.48,30,3,Monday
3727,2015-03-17,87,41,0.91,12.45,55,3,Tuesday
3728,2015-03-18,291,59,0.91,12.42,10.5,3,Wednesday
3729,2015-03-19,526,58,0.6,7.95,32.5,3,Thursday
3730,2015-03-20,97,14,0.6,7.92,27.5,3,Friday
3731,2015-03-21,33,7,0.6,8.18,38.5,3,Saturday
3732,2015-03-22,851,104,0.6,8.08,16.5,3,Sunday
3733,2015-03-23,926,123,0.6,7.78,17,3,Monday
3734,2015-03-24,31,16,0.6,7.86,33,3,Tuesday
3735,2015-03-25,227,52,0.6,7.84,25,3,Wednesday
3736,2015-03-26,491,74,0.6,7.92,9,3,Thursday
3737,2015-03-27,38,24,0.6,7.96,10.5,3,Friday
3738,2015-03-28,88,32,0.6,7.75,6,3,Saturday
3739,2015-03-29,356,95,0.6,7.82,6.5,3,Sunday
3740,2015-03-30,151,49,0.6,7.92,15,3,Monday
3741,2015-03-31,19,11,0.92,1.82,27.5,3,Tuesday
3742,2015-04-01,256,18,0.8,2.35,9,4,Wednesday
3743,2015-04-02,1,1,0.81,2.37,11.5,4,Thursday
3744,2015-04-03,194,60,0.81,2.43,11.5,4,Friday
3745,2015-04-04,106,30,0.81,2.39,28.5,4,Saturday
3746,2015-04-05,328,29,0.81,2.43,39.5,4,Sunday
3747,2015-04-06,8,2,0.81,2.39,11.5,4,Monday
3748,2015-04-07,1,1,0.9,9.53,11,4,Tuesday
3749,2015-04-08,10,5,0.9,9.66,20.5,4,Wednesday
3750,2015-04-09,1761,92,0.9,9.31,9,4,Thursday
3751,2015-04-10,2, -   ,0.9,9.31,38,4,Friday
3752,2015-04-11,542,45,0.88,9.79,19.5,4,Saturday
3753,2015-04-12,416,50,0.9,9.79,30,4,Sunday
3754,2015-04-13,81,45,0.9,9.83,11,4,Monday
3755,2015-04-14,965,79,0.9,9.75,22.5,4,Tuesday
3756,2015-04-15,568,78,0.9,9.41,10.5,4,Wednesday
3757,2015-04-16,977,110,0.88,9.78,17,4,Thursday
3758,2015-04-17,2585,607,0.91,9.69,23,4,Friday
3759,2015-04-18,311,122,0.9,9.71,10,4,Saturday
3760,2015-04-19,104,36,0.93,1.78,10.5,4,Sunday
3761,2015-04-20,279,72,0.71,8.28,29.5,4,Monday
3762,2015-04-21,58,31,0.71,8.36,14,4,Tuesday
3763,2015-04-22,2044,139,0.72,10.95,17,4,Wednesday
3764,2015-04-23,378,99,0.71,8.15,10.5,4,Thursday
3765,2015-04-24,184,53,0.7,8.45,22.5,4,Friday
3766,2015-04-25,42,28,0.71,8.45,10.5,4,Saturday
3767,2015-04-26,157,39,0.71,8.48,30.5,4,Sunday
3768,2015-04-27,814,67,0.71,8.43,9.5,4,Monday
3769,2015-04-28,132,39,0.71,8.21,9.5,4,Tuesday
3770,2015-04-29,398,69,0.7,8.44,11,4,Wednesday
3771,2015-04-30,990,63,0.71,8.39,29.5,4,Thursday
3772,2015-05-01,418,47,0.72,11.21,22,5,Friday
3773,2015-05-02,1035,69,0.83,2.74,12,5,Saturday
3774,2015-05-03,654,226,0.83,2.75,11,5,Sunday
3775,2015-05-04,439,57,0.83,2.62,21.5,5,Monday
3776,2015-05-05,1143,85,0.83,2.68,30.5,5,Tuesday
3777,2015-05-06,826,121,0.83,2.84,12,5,Wednesday
3778,2015-05-07,959,118,0.83,2.78,19.5,5,Thursday
3779,2015-05-08,46,24,0.83,2.8,12,5,Friday
3780,2015-05-09,1423,148,0.83,2.75,16.5,5,Saturday
3781,2015-05-10,964,149,0.83,2.75,38.5,5,Sunday
3782,2015-05-11,87,39,0.83,2.86,22.5,5,Monday
3783,2015-05-12,369,68,0.83,2.82,7,5,Tuesday
3784,2015-05-13,673,64,0.83,2.75,27.5,5,Wednesday
3785,2015-05-14,131,16,0.94,6.96,10.5,5,Thursday
3786,2015-05-15,33,7,0.94,7.04,26,5,Friday
3787,2015-05-16,968,110,0.94,6.78,7,5,Saturday
3788,2015-05-17,1164,137,0.94,6.81,11,5,Sunday
3789,2015-05-18,29,15,0.95,7.16,5,5,Monday
3790,2015-05-19,157,44,0.94,7.13,13.5,5,Tuesday
3791,2015-05-20,629,96,0.94,7.17,16.5,5,Wednesday
3792,2015-05-21,72,37,0.94,7.1,7,5,Thursday
3793,2015-05-22,135,41,0.95,6.89,16.5,5,Friday
3794,2015-05-23,264,69,0.95,7.15,9,5,Saturday
3795,2015-05-24,167,57,0.95,7.08,34,5,Sunday
3796,2015-05-25,27,14,0.94,7.07,19.5,5,Monday
3797,2015-05-26,364,29,0.79,3.33,22.5,5,Tuesday
3798,2015-05-27,6,1,0.79,3.23,16.5,5,Wednesday
3799,2015-05-28,241,87,0.79,3.35,13.5,5,Thursday
3800,2015-05-29,4,1,0.79,3.36,11,5,Friday
3801,2015-05-30,162,43,0.79,3.32,5,5,Saturday
3802,2015-05-31,395,31,0.79,3.33,26,5,Sunday
3803,2015-06-01,17,6,0.73,3.41,7,6,Monday
3804,2015-06-02,1,1,0.79,3.38,9,6,Tuesday
3805,2015-06-03,7,3,0.91,6.32,22.5,6,Wednesday
3806,2015-06-04,2328,113,0.91,6.39,7,6,Thursday
3807,2015-06-05,2,1,0.91,6.21,16.5,6,Friday
3808,2015-06-06,699,43,0.92,6.22,30,6,Saturday
3809,2015-06-07,598,49,0.89,6.46,13.5,6,Sunday
3810,2015-06-08,28,19,0.92,6.47,16,6,Monday
3811,2015-06-09,1170,81,0.91,6.49,7,6,Tuesday
3812,2015-06-10,401,77,0.92,6.45,35,6,Wednesday
3813,2015-06-11,1023,117,0.92,6.26,9.5,6,Thursday
3814,2015-06-12,2078,548,0.89,6.44,10,6,Friday
3815,2015-06-13,128,68,0.92,6.4,18.5,6,Saturday
3816,2015-06-14,66,33,0.92,6.43,9.5,6,Sunday
3817,2015-06-15,172,67,0.83,5.55,26.5,6,Monday
3818,2015-06-16,17,15,0.83,5.55,11,6,Tuesday
3819,2015-06-17,2415,140,0.82,5.47,7.5,6,Wednesday
3820,2015-06-18,98,46,0.84,5.51,16,6,Thursday
3821,2015-06-19,54,28,0.82,5.61,7.5,6,Friday
3822,2015-06-20,27,22,0.83,5.58,26,6,Saturday
3823,2015-06-21,52,26,0.83,5.59,7.5,6,Sunday
3824,2015-06-22,915,67,0.84,5.56,12,6,Monday
3825,2015-06-23,28,16,0.84,5.55,12,6,Tuesday
3826,2015-06-24,518,65,0.82,5.62,7,6,Wednesday
3827,2015-06-25,1079,67,0.84,5.59,16,6,Thursday
3828,2015-06-26,417,48,0.84,5.55,26,6,Friday
3829,2015-06-27,1134,70,0.87,6.06,7,6,Saturday
3830,2015-06-28,199,107,0.87,6.2,5.5,6,Sunday
3831,2015-06-29,550,60,0.87,6.19,11,6,Monday
3832,2015-06-30,1288,84,0.86,6,10.5,6,Tuesday
3833,2015-07-01,947,128,0.87,6,8.5,7,Wednesday
3834,2015-07-02,432,75,0.87,5.99,12,7,Thursday
3835,2015-07-03,32,24,0.86,6.01,27,7,Friday
3836,2015-07-04,1822,157,0.87,6.05,11.5,7,Saturday
3837,2015-07-05,1151,145,0.87,6.04,15.5,7,Sunday
3838,2015-07-06,119,39,0.58,10.13,8.5,7,Monday
3839,2015-07-07,406,68,0.58,10.2,6.5,7,Tuesday
3840,2015-07-08,799,65,0.58,10,9,7,Wednesday
3841,2015-07-09,110,15,0.58,10.02,22.5,7,Thursday
3842,2015-07-10,39,8,0.57,10.28,26,7,Friday
3843,2015-07-11,1071,111,0.58,10.27,13.5,7,Saturday
3844,2015-07-12,1583,147,0.58,10.3,11,7,Sunday
3845,2015-07-13,17,9,0.58,10.25,5,7,Monday
3846,2015-07-14,89,43,0.59,10.07,3.5,7,Tuesday
3847,2015-07-15,322,84,0.57,10.27,16.5,7,Wednesday
3848,2015-07-16,24,18,0.59,10.22,9,7,Thursday
3849,2015-07-17,25,10,0.59,10.23,26,7,Friday
3850,2015-07-18,94,30,0.94,2.56,5.5,7,Saturday
3851,2015-07-19,62,22,0.94,2.63,12,7,Sunday
3852,2015-07-20,7,5,0.94,2.45,16,7,Monday
3853,2015-07-21,404,29,0.94,2.46,9.5,7,Tuesday
3854,2015-07-22,78,38,0.94,2.69,7,7,Wednesday
3855,2015-07-23,1,1,0.94,2.69,7,7,Thursday
3856,2015-07-24,69,25,0.94,2.72,10,7,Friday
3857,2015-07-25,447,35,0.94,2.68,13,7,Saturday
3858,2015-07-26,8,4,0.95,2.5,15,7,Sunday
3859,2015-07-27,1,1,0.94,2.68,16.5,7,Monday
3860,2015-07-28,2223,117,0.94,2.64,34,7,Tuesday
3861,2015-07-29,649,41,0.94,2.65,25.5,7,Wednesday
3862,2015-07-30,494,39,0.63,9.21,10.5,7,Thursday
3863,2015-07-31,34,24,0.91,6.11,26,7,Friday
3864,2015-08-01,994,73,0.91,6.01,16.5,8,Saturday
3865,2015-08-02,375,64,0.92,6.01,13.5,8,Sunday
3866,2015-08-03,905,106,0.89,6.24,11,8,Monday
3867,2015-08-04,1957,552,0.91,6.27,5,8,Tuesday
3868,2015-08-05,145,70,0.91,6.29,5,8,Wednesday
3869,2015-08-06,11,9,0.91,6.26,19.5,8,Thursday
3870,2015-08-07,204,66,0.92,6.04,19.5,8,Friday
3871,2015-08-08,18,12,0.89,6.22,11,8,Saturday
3872,2015-08-09,2331,130,0.6,10.15,26,8,Sunday
3873,2015-08-10,111,43,0.93,1.85,34,8,Monday
3874,2015-08-11,48,21,0.64,8.23,9,8,Tuesday
3875,2015-08-12,20,15,0.64,8.27,27.5,8,Wednesday
3876,2015-08-13,69,24,0.64,8.18,16,8,Thursday
3877,2015-08-14,729,58,0.64,7.88,8.5,8,Friday
3878,2015-08-15,24,15,0.68,8.03,8.5,8,Saturday
3879,2015-08-16,484,61,0.64,8.31,8.5,8,Sunday
3880,2015-08-17,985,68,0.64,8.02,12,8,Monday
3881,2015-08-18,366,41,0.64,8.04,12,8,Tuesday
3882,2015-08-19,841,65,0.64,7.92,13.5,8,Wednesday
3883,2015-08-20,216,120,0.68,8.28,27.5,8,Thursday
3884,2015-08-21,453,55,0.64,8.27,22.5,8,Friday
3885,2015-08-22,1114,79,0.64,8.29,32.5,8,Saturday
3886,2015-08-23,934,114,0.93,11.08,9,8,Sunday
3887,2015-08-24,662,84,0.93,11.19,45.5,8,Monday
3888,2015-08-25,1482,133,0.93,10.94,16.5,8,Tuesday
3889,2015-08-26,970,141,0.94,10.92,10.5,8,Wednesday
3890,2015-08-27,119,48,0.93,8.8,27.5,8,Thursday
3891,2015-08-28,366,66,0.93,11.29,7,8,Friday
3892,2015-08-29,584,55,0.93,11.33,5,8,Saturday
3893,2015-08-30,101,15,0.93,11.28,9,8,Sunday
3894,2015-08-31,36,7,0.94,10.97,13.5,8,Monday
3895,2015-09-01,1080,106,0.93,8.78,11,9,Tuesday
3896,2015-09-02,1446,131,0.94,11.19,16.5,9,Wednesday
3897,2015-09-03,14,9,0.93,11.24,7,9,Thursday
3898,2015-09-04,19,10,0.91,1.22,26,9,Friday
3899,2015-09-05,103,43,0.92,1.28,5,9,Saturday
3900,2015-09-06,30,19,0.91,1.26,3.5,9,Sunday
3901,2015-09-07,44,18,0.92,1.16,32.5,9,Monday
3902,2015-09-08,205,57,0.92,1.24,19.5,9,Tuesday
